This document was created from the <<characters>> element in the source file S10160.xml
	Begin ISAtab output:
 == Output of Study.xsl: ==
"Source Name"	"Characteristics[OTU name]"	"Row OTU id"	"Term Source REF"	"Term Access Number"	"Sample Name"	"Characters OTUs Group id"	"Number of Taxa in Sample Matrix"	"Number of Characters in Sample Matrix"	"Character Matrix Type"	
"Row216160"	"Trachemys stejnegeri"	"Tl241225"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216161"	"Nilssonia formosa"	"Tl241236"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216162"	"Rafetus euphraticus"	"Tl241238"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216163"	"Chitra vandijki"	"Tl241233"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216164"	"Cycloderma frenatum"	"Tl241231"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216165"	"Cycloderma aubryi"	"Tl241196"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216166"	"Lissemys scutata"	"Tl241259"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216167"	"Cyclanorbis senegalensis"	"Tl241282"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216168"	"Cyclanorbis elegans"	"Tl241292"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216169"	"Podocnemis unifilis"	"Tl241211"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216170"	"Cuora mccordi"	"Tl241291"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216171"	"Emydura subglobosa"	"Tl241243"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216172"	"Kinixys erosa"	"Tl241208"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216173"	"Mauremys reevesii"	"Tl241212"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216174"	"Heosemys annandalii"	"Tl241200"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216175"	"Cuora mouhotii"	"Tl241252"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216176"	"Mauremys sinensis"	"Tl241213"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216177"	"Indotestudo travancorica"	"Tl241227"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216178"	"Rhinoclemmys melanosterna"	"Tl241192"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216179"	"Pseudemys concinna"	"Tl241235"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216180"	"Dermochelys coriacea"	"Tl241261"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216181"	"Homopus signatus"	"Tl241309"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216182"	"Homopus boulengeri"	"Tl241287"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216183"	"Malacochersus tornieri"	"Tl241198"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216184"	"Geochelone platynota"	"Tl241248"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216185"	"Pseudemys nelsoni"	"Tl241300"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216186"	"Pelusios gabonensis"	"Tl241189"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216187"	"Emys trinacris"	"Tl241266"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216188"	"Glyptemys insculpta"	"Tl241250"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216189"	"Glyptemys muhlenbergii"	"Tl241191"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216190"	"Graptemys caglei"	"Tl241305"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216191"	"Graptemys ouachitensis"	"Tl241241"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216192"	"Graptemys pseudogeographica"	"Tl241253"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216193"	"Trachemys scripta"	"Tl241228"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216194"	"Nilssonia hurum"	"Tl241270"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216195"	"Chelus fimbriata"	"Tl241182"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216196"	"Emys marmorata"	"Tl241278"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216197"	"Acanthochelys pallidipectoris"	"Tl241249"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216198"	"Carettochelys insculpta"	"Tl241295"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216199"	"Chelodina longicollis"	"Tl241218"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216200"	"Chelodina oblonga"	"Tl241229"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216201"	"Chelodina rugosa"	"Tl241269"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216202"	"Elseya dentata"	"Tl241275"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216203"	"Elseya latisternum"	"Tl241288"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216204"	"Phrynops geoffroanus"	"Tl241187"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216205"	"Podocnemis expansa"	"Tl241183"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216206"	"Erymnochelys madagascariensis"	"Tl241299"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216207"	"Pelomedusa subrufa"	"Tl241230"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216208"	"Rheodytes leukops"	"Tl241263"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216209"	"Elusor macrurus"	"Tl241277"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216210"	"Pangshura smithii"	"Tl241268"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216211"	"Chelonoidis carbonaria"	"Tl241226"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216212"	"Apalone spinifera"	"Tl241184"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216213"	"Pelusios williamsi"	"Tl241205"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216214"	"Staurotypus triporcatus"	"Tl241303"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216215"	"Lissemys punctata"	"Tl241242"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216216"	"Heosemys spinosa"	"Tl241224"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216217"	"Dermatemys mawii"	"Tl241232"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216218"	"Mesoclemmys nasuta"	"Tl241190"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216219"	"Emys blandingii"	"Tl241186"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216220"	"Trachemys taylori"	"Tl241237"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216221"	"Hydromedusa tectifera"	"Tl241201"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216222"	"Astrochelys radiata"	"Tl241290"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216223"	"Pyxis planicauda"	"Tl241306"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216224"	"Pyxis arachnoides"	"Tl241202"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216225"	"Mesoclemmys gibba"	"Tl241188"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216226"	"Cuora aurocapitata"	"Tl241221"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216227"	"Batagur borneoensis"	"Tl241272"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216228"	"Cuora amboinensis"	"Tl241194"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216229"	"Heosemys grandis"	"Tl241281"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216230"	"Siebenrockiella crassicollis"	"Tl241307"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216231"	"Cyclemys dentata"	"Tl241217"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216232"	"Indotestudo elongata"	"Tl241185"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216233"	"Malayemys subtrijuga"	"Tl241257"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216234"	"Mauremys mutica"	"Tl241197"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216235"	"Orlitia borneensis"	"Tl241280"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216236"	"Sacalia quadriocellata"	"Tl241271"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216237"	"Emys orbicularis"	"Tl241193"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216238"	"Batagur dhongoka"	"Tl241240"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216239"	"Chelonia mydas"	"Tl241289"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216240"	"Chelydra serpentina"	"Tl241285"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216241"	"Chrysemys picta"	"Tl241220"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216242"	"Graptemys geographica"	"Tl241255"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216243"	"Malaclemys terrapin"	"Tl241216"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216244"	"Clemmys guttata"	"Tl241215"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216245"	"Terrapene ornata"	"Tl241304"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216246"	"Testudo hermanni"	"Tl241246"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216247"	"Pelusios subniger"	"Tl241254"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216248"	"Nilssonia gangetica"	"Tl241206"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216249"	"Pseudemys peninsularis"	"Tl241262"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row184922"	"Apalone ferox"	"Tl241245"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184923"	"Apalone mutica"	"Tl241294"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184924"	"Trionyx triunguis"	"Tl241251"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184925"	"Testudo horsfieldii"	"Tl241296"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184926"	"Testudo kleinmanni"	"Tl241286"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184927"	"Pelodiscus sinensis"	"Tl241219"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184928"	"Sternotherus odoratus"	"Tl241223"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184929"	"Kinosternon baurii"	"Tl241207"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184930"	"Kinosternon flavescens"	"Tl241284"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184931"	"Astrochelys yniphora"	"Tl241260"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184932"	"Terrapene carolina"	"Tl241274"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184933"	"Terrapene coahuila"	"Tl241258"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184934"	"Deirochelys reticularia"	"Tl241283"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184935"	"Dogania subplana"	"Tl241247"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184936"	"Amyda cartilaginea"	"Tl241273"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184937"	"Palea steindachneri"	"Tl241214"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184938"	"Macrochelys temminckii"	"Tl241264"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184939"	"Dipsochelys dussumieri"	"Tl241297"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184940"	"Psammobates pardalis"	"Tl241265"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184941"	"Pelochelys bibroni"	"Tl241302"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184942"	"Pelochelys cantorii"	"Tl241276"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184943"	"Chitra indica"	"Tl241256"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184944"	"Chitra chitra"	"Tl241210"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184945"	"Peltocephalus dumerilianus"	"Tl241298"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184946"	"Dipsochelys hololissa"	"Tl241244"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184947"	"Dipsochelys arnoldi"	"Tl241204"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184948"	"Cuora trifasciata"	"Tl241199"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184949"	"Cuora pani"	"Tl241234"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184950"	"Mauremys japonica"	"Tl241301"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184951"	"Geochelone elegans"	"Tl241293"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184952"	"Batagur baska"	"Tl241267"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184953"	"Mauremys caspica"	"Tl241195"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184954"	"Chelonoidis denticulata"	"Tl241222"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184955"	"Cuora zhoui"	"Tl241209"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184956"	"Notochelys platynota"	"Tl241203"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184957"	"Mauremys annamensis"	"Tl241308"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184958"	"Cuora flavomarginata"	"Tl241279"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184959"	"Cuora galbinifrons"	"Tl241239"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184960"	"Trachemys stejnegeri"	"Tl241225"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184961"	"Nilssonia formosa"	"Tl241236"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184962"	"Rafetus euphraticus"	"Tl241238"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184963"	"Chitra vandijki"	"Tl241233"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184964"	"Cycloderma frenatum"	"Tl241231"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184965"	"Cycloderma aubryi"	"Tl241196"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184966"	"Lissemys scutata"	"Tl241259"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184967"	"Cyclanorbis senegalensis"	"Tl241282"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184968"	"Cyclanorbis elegans"	"Tl241292"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184969"	"Podocnemis unifilis"	"Tl241211"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184970"	"Cuora mccordi"	"Tl241291"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184971"	"Emydura subglobosa"	"Tl241243"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184972"	"Kinixys erosa"	"Tl241208"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184973"	"Mauremys reevesii"	"Tl241212"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184974"	"Heosemys annandalii"	"Tl241200"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184975"	"Cuora mouhotii"	"Tl241252"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184976"	"Mauremys sinensis"	"Tl241213"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184977"	"Indotestudo travancorica"	"Tl241227"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184978"	"Rhinoclemmys melanosterna"	"Tl241192"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184979"	"Pseudemys concinna"	"Tl241235"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184980"	"Dermochelys coriacea"	"Tl241261"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184981"	"Homopus signatus"	"Tl241309"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184982"	"Homopus boulengeri"	"Tl241287"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184983"	"Malacochersus tornieri"	"Tl241198"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184984"	"Geochelone platynota"	"Tl241248"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184985"	"Pseudemys nelsoni"	"Tl241300"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184986"	"Pelusios gabonensis"	"Tl241189"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184987"	"Emys trinacris"	"Tl241266"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184988"	"Glyptemys insculpta"	"Tl241250"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184989"	"Glyptemys muhlenbergii"	"Tl241191"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184990"	"Graptemys caglei"	"Tl241305"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184991"	"Graptemys ouachitensis"	"Tl241241"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184992"	"Graptemys pseudogeographica"	"Tl241253"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184993"	"Trachemys scripta"	"Tl241228"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184994"	"Nilssonia hurum"	"Tl241270"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184995"	"Chelus fimbriata"	"Tl241182"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184996"	"Emys marmorata"	"Tl241278"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184997"	"Acanthochelys pallidipectoris"	"Tl241249"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184998"	"Carettochelys insculpta"	"Tl241295"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row184999"	"Chelodina longicollis"	"Tl241218"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185000"	"Chelodina oblonga"	"Tl241229"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185001"	"Chelodina rugosa"	"Tl241269"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185002"	"Elseya dentata"	"Tl241275"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185003"	"Elseya latisternum"	"Tl241288"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185004"	"Phrynops geoffroanus"	"Tl241187"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185005"	"Podocnemis expansa"	"Tl241183"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185006"	"Erymnochelys madagascariensis"	"Tl241299"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185007"	"Pelomedusa subrufa"	"Tl241230"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185008"	"Rheodytes leukops"	"Tl241263"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185009"	"Elusor macrurus"	"Tl241277"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185010"	"Pangshura smithii"	"Tl241268"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185011"	"Chelonoidis carbonaria"	"Tl241226"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185012"	"Apalone spinifera"	"Tl241184"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185013"	"Pelusios williamsi"	"Tl241205"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185014"	"Staurotypus triporcatus"	"Tl241303"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185015"	"Lissemys punctata"	"Tl241242"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185016"	"Heosemys spinosa"	"Tl241224"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185017"	"Dermatemys mawii"	"Tl241232"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185018"	"Mesoclemmys nasuta"	"Tl241190"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185019"	"Emys blandingii"	"Tl241186"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185020"	"Trachemys taylori"	"Tl241237"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185021"	"Hydromedusa tectifera"	"Tl241201"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185022"	"Astrochelys radiata"	"Tl241290"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185023"	"Pyxis planicauda"	"Tl241306"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185024"	"Pyxis arachnoides"	"Tl241202"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185025"	"Mesoclemmys gibba"	"Tl241188"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185026"	"Cuora aurocapitata"	"Tl241221"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185027"	"Batagur borneoensis"	"Tl241272"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185028"	"Cuora amboinensis"	"Tl241194"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185029"	"Heosemys grandis"	"Tl241281"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185030"	"Siebenrockiella crassicollis"	"Tl241307"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185031"	"Cyclemys dentata"	"Tl241217"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185032"	"Indotestudo elongata"	"Tl241185"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185033"	"Malayemys subtrijuga"	"Tl241257"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185034"	"Mauremys mutica"	"Tl241197"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185035"	"Orlitia borneensis"	"Tl241280"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185036"	"Sacalia quadriocellata"	"Tl241271"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185037"	"Emys orbicularis"	"Tl241193"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185038"	"Batagur dhongoka"	"Tl241240"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185039"	"Chelonia mydas"	"Tl241289"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185040"	"Chelydra serpentina"	"Tl241285"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185041"	"Chrysemys picta"	"Tl241220"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185042"	"Graptemys geographica"	"Tl241255"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185043"	"Malaclemys terrapin"	"Tl241216"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185044"	"Clemmys guttata"	"Tl241215"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185045"	"Terrapene ornata"	"Tl241304"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185046"	"Testudo hermanni"	"Tl241246"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185047"	"Pelusios subniger"	"Tl241254"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185048"	"Nilssonia gangetica"	"Tl241206"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
"Row185049"	"Pseudemys peninsularis"	"Tl241262"	""	""	"M4158"	"Tls14378"	"128"	"13000"	"DNA"	
